track_id,track_name,track_artist,energy,preview_url
376bXpxgSDqX4VBEwnwPTT,Do Me Wrong,Kid Ink,0.654,https://p.scdn.co/mp3-preview/e87bf7c93f8d32d9cd80ed9204fa3c76fcbbeb5d?cid=49789426e6c04428a2befbd3c2d79b02
2iicKPnvOKfbJZJZtuQnjy,Neighbor (feat. Travis Scott),Juicy J,0.748,https://p.scdn.co/mp3-preview/06cdb5cffc4dc61c024c9d48949e7b28805e7870?cid=49789426e6c04428a2befbd3c2d79b02
5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Green Day,0.682,https://p.scdn.co/mp3-preview/258775e7324ab09be650b91d322d22948ed9df1a?cid=49789426e6c04428a2befbd3c2d79b02
0oYtPsCCZOEq9j6Qzfi40Q,Move On,Wiz Khalifa,0.608,https://p.scdn.co/mp3-preview/166ab65454ef69910bbb8cc75cc50640121ac84d?cid=49789426e6c04428a2befbd3c2d79b02
0chpQTaECrCZBusarf71Ql,Blue - Flume Remix,Eiffel 65,0.701,https://p.scdn.co/mp3-preview/61093cc18791fc3bb5b35974fa4636d0f5c67331?cid=49789426e6c04428a2befbd3c2d79b02
2aWVaW1p2kUc5yuKwBmRJi,I WANNA SEE SOME ASS (feat. jetsonmade),Jack Harlow,0.691,https://p.scdn.co/mp3-preview/a77f1ec0bb831873d77af8921731d3694e45b752?cid=49789426e6c04428a2befbd3c2d79b02
5V4Sx4VKnHwyM6CjZnfce2,Not Good At Not,Morgan Wallen,0.814,https://p.scdn.co/mp3-preview/2260564b9a3f906469d91d57f2e15e9eb74bbd56?cid=49789426e6c04428a2befbd3c2d79b02
7epGknfpAlH1u33S71Ur1o,Lose It,Kane Brown,0.854,https://p.scdn.co/mp3-preview/d594570557c0dd71f0a7eb63d7d51b6912096118?cid=49789426e6c04428a2befbd3c2d79b02
2G60ShHRZZhqxSKbZTWdOh,I Can't Even Lie (feat. Future & Nicki Minaj),DJ Khaled,0.62,https://p.scdn.co/mp3-preview/012c4f8e502609be22d78fae9bc54dfa70cb0f82?cid=49789426e6c04428a2befbd3c2d79b02
7JpewU9FPkJyiOi0CErkpI,The Greatest,Futuristic,0.839,https://p.scdn.co/mp3-preview/0605569aa5720a08f29210ad5722264b05e53f54?cid=49789426e6c04428a2befbd3c2d79b02
4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,0.699,https://p.scdn.co/mp3-preview/3d7f1f2cd4ec44cabd409d30a6d2145c61bf122d?cid=49789426e6c04428a2befbd3c2d79b02
7p7BGeakamC7IzCUENw2fr,Swiss,NGHTMRE,0.745,https://p.scdn.co/mp3-preview/5d676fe1d0230c55462646b9674862e2cbe49ed4?cid=49789426e6c04428a2befbd3c2d79b02
7yNf9YjeO5JXUE3JEBgnYc,Babydoll,Dominic Fike,0.604,https://p.scdn.co/mp3-preview/bf5ab98492256120bd9c48658e9c899c8692f77f?cid=49789426e6c04428a2befbd3c2d79b02
41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),Fifth Harmony,0.765,https://p.scdn.co/mp3-preview/de93c7aed8dff779d1fdba63d1522f2c770980f5?cid=49789426e6c04428a2befbd3c2d79b02
5Y2pr8wjzjO2te4MnxTUa7,Calabria 2008,Enur,0.657,https://p.scdn.co/mp3-preview/536a26cd90818ef80cd0f2204bbd8e8608485e9b?cid=49789426e6c04428a2befbd3c2d79b02
6fEjYrBuHK64oNZeq2v76j,Can't Feel It,Toby Tranter,0.651,https://p.scdn.co/mp3-preview/28b9e153b460e60fdca656f9888b1125a36602ba?cid=49789426e6c04428a2befbd3c2d79b02
62itulOgU4flQFuI7f7JF8,Rambo (Last Blood) (feat. The Weeknd),Bryson Tiller,0.686,https://p.scdn.co/mp3-preview/214f62b3abb01a96ba5ce1a7594b5e8b39618bd1?cid=49789426e6c04428a2befbd3c2d79b02
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,0.791,https://p.scdn.co/mp3-preview/b70bf7449452275b0ecf5714bf069e06f1565b45?cid=49789426e6c04428a2befbd3c2d79b02
3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),21 Savage,0.733,https://p.scdn.co/mp3-preview/a972368a3772747a599cfc62b86342ab0767429f?cid=49789426e6c04428a2befbd3c2d79b02
38wW72kOtVlz2wvQH7yRrR,Trika Trika (feat. Antonia),Faydee,0.607,https://p.scdn.co/mp3-preview/a7714a6ca8fc4fbf36deb2e93c43277e7de1f061?cid=49789426e6c04428a2befbd3c2d79b02
26Sw3iKfNsX2i0OnKqKXNi,Safety (feat. DJ Snake),GASHI,0.828,https://p.scdn.co/mp3-preview/b46386491ac08ac1bfcfd05d4133d2ef0ed78b40?cid=49789426e6c04428a2befbd3c2d79b02
